,Cost Function Values,Minima Found,Other Info,Parameters
286,,"[array([-187.17973, -122.78436, -157.47275]), array([-187.17973, -122.78436,  157.47275]), array([-187.17973,  122.78436, -157.47275]), array([-187.17973,  122.78436,  157.47275]), array([ 187.17973, -122.78436, -157.47275]), array([ 187.17973, -122.78436,  157.47275]), array([ 187.17973,  122.78436, -157.47275]), array([187.17973, 122.78436, 157.47275])]",,"[1.40145e+05 1.80912e+05 1.48786e+05 2.00000e+00 6.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
287,,"[array([ -96.73805, -153.88307,  -62.57555]), array([ -96.73805, -153.88307,   62.57555]), array([-96.73805, 153.88307, -62.57555]), array([-96.73805, 153.88307,  62.57555]), array([  96.73805, -153.88307,  -62.57555]), array([  96.73805, -153.88307,   62.57555]), array([ 96.73805, 153.88307, -62.57555])]",,"[3.7433e+04 9.4720e+04 3.9157e+04 2.0000e+00 2.0000e+00 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
288,,"[array([-236.42546,  -89.73907, -131.48612]), array([-236.42546,  -89.73907,  131.48612]), array([-236.42546,   89.73907, -131.48612]), array([-236.42546,   89.73907,  131.48612]), array([ 236.42546,  -89.73907, -131.48612]), array([236.42546, -89.73907, 131.48612]), array([ 236.42546,   89.73907, -131.48612])]",,"[1.11794e+05 8.05310e+04 1.72886e+05 1.00000e+00 5.00000e+00 5.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
289,,"[array([ -60.03895, -158.81258, -100.4304 ]), array([ -60.03895, -158.81258,  100.4304 ]), array([ -60.03895,  158.81258, -100.4304 ]), array([-60.03895, 158.81258, 100.4304 ]), array([  60.03895, -158.81258, -100.4304 ]), array([  60.03895, -158.81258,  100.4304 ]), array([  60.03895,  158.81258, -100.4304 ])]",,"[4.66172655e+04 8.68688672e+04 4.82240728e+04 6.46622190e+00
 1.72212378e+00 2.39058138e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
290,,"[array([-143.16725,  -71.52201, -106.40012]), array([-143.16725,  -71.52201,  106.40012]), array([-143.16725,   71.52201, -106.40012]), array([-143.16725,   71.52201,  106.40012]), array([ 143.16725,  -71.52201, -106.40012]), array([143.16725, -71.52201, 106.40012]), array([ 143.16725,   71.52201, -106.40012])]",,"[4.09974821e+04 5.10896732e+04 1.50004840e+05 1.00009164e+00
 4.99371419e+00 6.62507930e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
291,,"[array([ -84.93408, -147.07883, -124.9642 ]), array([ -84.93408, -147.07883,  124.9642 ]), array([ -84.93408,  147.07883, -124.9642 ]), array([-84.93408, 147.07883, 124.9642 ]), array([  84.93408, -147.07883, -124.9642 ]), array([  84.93408, -147.07883,  124.9642 ]), array([  84.93408,  147.07883, -124.9642 ])]",,"[9.10991155e+04 1.76433281e+05 1.58252856e+05 6.31422734e+00
 4.07802766e+00 5.06699372e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
292,,"[array([ -95.74073, -149.02391,  -58.01944]), array([ -95.74073, -149.02391,   58.01944]), array([-95.74073, 149.02391, -58.01944]), array([-95.74073, 149.02391,  58.01944]), array([  95.74073, -149.02391,  -58.01944]), array([  95.74073, -149.02391,   58.01944]), array([ 95.74073, 149.02391, -58.01944])]",,"[3.74337440e+04 9.47207768e+04 3.91579666e+04 2.04192502e+00
 2.13257020e+00 5.81625031e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
293,,"[array([-120.89665, -106.26912, -129.55855]), array([-120.89665, -106.26912,  129.55855]), array([-120.89665,  106.26912, -129.55855]), array([-120.89665,  106.26912,  129.55855]), array([ 120.89665, -106.26912, -129.55855]), array([ 120.89665, -106.26912,  129.55855]), array([ 120.89665,  106.26912, -129.55855])]",,"[8.76960e+04 9.03450e+04 2.01425e+05 3.00000e+00 4.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
294,,"[array([-232.795  ,  -98.71337, -134.81301]), array([-232.795  ,  -98.71337,  134.81301]), array([-232.795  ,   98.71337, -134.81301]), array([-232.795  ,   98.71337,  134.81301]), array([ 232.795  ,  -98.71337, -134.81301]), array([232.795  , -98.71337, 134.81301]), array([ 232.795  ,   98.71337, -134.81301])]",,"[1.78748738e+05 1.25944030e+05 1.76663890e+05 1.64917100e+00
 6.46242709e+00 4.86020037e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
295,,"[array([-121.14826, -131.82981, -223.12665]), array([-121.14826, -131.82981,  223.12665]), array([-121.14826,  131.82981, -223.12665]), array([-121.14826,  131.82981,  223.12665]), array([ 121.14826, -131.82981, -223.12665]), array([ 121.14826, -131.82981,  223.12665]), array([ 121.14826,  131.82981, -223.12665])]",,"[1.46769e+05 1.73791e+05 1.99142e+05 5.00000e+00 5.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
296,,"[array([-128.43525, -108.24901, -121.81865]), array([-128.43525, -108.24901,  121.81865]), array([-128.43525,  108.24901, -121.81865]), array([-128.43525,  108.24901,  121.81865]), array([ 128.43525, -108.24901, -121.81865]), array([ 128.43525, -108.24901,  121.81865]), array([ 128.43525,  108.24901, -121.81865])]",,"[1.62170976e+05 1.08580791e+05 1.24370447e+05 4.91557883e+00
 4.63313670e+00 4.19044008e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
297,,"[array([-50.15933, -78.22499, -87.34962]), array([-50.15933, -78.22499,  87.34962]), array([-50.15933,  78.22499, -87.34962]), array([-50.15933,  78.22499,  87.34962]), array([ 50.15933, -78.22499, -87.34962]), array([ 50.15933, -78.22499,  87.34962]), array([ 50.15933,  78.22499, -87.34962])]",,"[2.71713821e+04 3.71134509e+04 1.26696306e+04 5.39980858e+00
 3.03256611e+00 8.30255874e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
298,,"[array([-139.75391,  -83.51421,  -78.91124]), array([-139.75391,  -83.51421,   78.91124]), array([-139.75391,   83.51421,  -78.91124]), array([-139.75391,   83.51421,   78.91124]), array([139.75391, -83.51421, -78.91124]), array([139.75391, -83.51421,  78.91124]), array([139.75391,  83.51421, -78.91124])]",,"[1.50971624e+05 4.14927310e+04 3.70316828e+04 3.86489230e+00
 2.97455034e+00 2.97348493e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
299,,"[array([ -62.147  , -133.226  ,  -92.96841]), array([ -62.147  , -133.226  ,   92.96841]), array([-62.147  , 133.226  , -92.96841]), array([-62.147  , 133.226  ,  92.96841]), array([  62.147  , -133.226  ,  -92.96841]), array([  62.147  , -133.226  ,   92.96841]), array([ 62.147  , 133.226  , -92.96841])]",,"[3.08980e+04 1.06495e+05 6.91450e+04 4.00000e+00 3.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
300,,"[array([-143.41718, -212.76856, -148.90587]), array([-143.41718, -212.76856,  148.90587]), array([-143.41718,  212.76856, -148.90587]), array([-143.41718,  212.76856,  148.90587]), array([ 143.41718, -212.76856, -148.90587]), array([ 143.41718, -212.76856,  148.90587]), array([ 143.41718,  212.76856, -148.90587])]",,"[1.88380011e+05 1.89833635e+05 1.02005606e+05 4.57933570e+00
 2.09666124e+00 2.30022547e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
301,,0,,"[1.14940e+04 4.04160e+04 1.88749e+05 5.00000e+00 0.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
302,,0,,"[9.6102e+04 5.5628e+04 1.5156e+04 1.0000e+00 0.0000e+00 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
303,,0,,"[1.18680e+04 1.86085e+05 1.47460e+04 0.00000e+00 1.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
304,,"[array([-282.08775, -231.10171,  -30.28889]), array([-282.08775, -231.10171,   30.28889]), array([-282.08775,  231.10171,  -30.28889]), array([-282.08775,  231.10171,   30.28889]), array([ 282.08775, -231.10171,  -30.28889]), array([ 282.08775, -231.10171,   30.28889]), array([282.08775, 231.10171, -30.28889])]",,"[1.59147e+05 1.06816e+05 1.10090e+04 1.00000e+00 1.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
305,,"[array([ -37.26594, -238.76872,  -96.07809]), array([ -37.26594, -238.76872,   96.07809]), array([-37.26594, 238.76872, -96.07809]), array([-37.26594, 238.76872,  96.07809]), array([  37.26594, -238.76872,  -96.07809]), array([  37.26594, -238.76872,   96.07809]), array([ 37.26594, 238.76872, -96.07809])]",,"[1.66650e+04 1.14021e+05 5.53860e+04 6.00000e+00 1.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
306,,"[array([-282.08775, -119.88328,  -42.83495]), array([-282.08775, -119.88328,   42.83495]), array([-282.08775,  119.88328,  -42.83495]), array([-282.08775,  119.88328,   42.83495]), array([ 282.08775, -119.88328,  -42.83495]), array([ 282.08775, -119.88328,   42.83495]), array([282.08775, 119.88328, -42.83495])]",,"[1.59147e+05 2.87440e+04 1.10090e+04 1.00000e+00 1.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
307,,"[array([-211.52068, -120.19879,  -53.63418]), array([-211.52068, -120.19879,   53.63418]), array([-211.52068,  120.19879,  -53.63418]), array([-211.52068,  120.19879,   53.63418]), array([ 211.52068, -120.19879,  -53.63418]), array([ 211.52068, -120.19879,   53.63418]), array([211.52068, 120.19879, -53.63418])]",,"[8.9482e+04 5.7791e+04 2.3013e+04 1.0000e+00 2.0000e+00 4.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
308,,"[array([-174.43958,  -92.8637 ,  -55.17925]), array([-174.43958,  -92.8637 ,   55.17925]), array([-174.43958,   92.8637 ,  -55.17925]), array([-174.43958,   92.8637 ,   55.17925]), array([174.43958, -92.8637 , -55.17925]), array([174.43958, -92.8637 ,  55.17925]), array([174.43958,  92.8637 , -55.17925])]",,"[1.82575e+05 1.03484e+05 1.21790e+04 3.00000e+00 6.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
309,,"[array([ -52.46546, -131.24643, -205.81424]), array([ -52.46546, -131.24643,  205.81424]), array([ -52.46546,  131.24643, -205.81424]), array([-52.46546, 131.24643, 205.81424]), array([  52.46546, -131.24643, -205.81424]), array([  52.46546, -131.24643,  205.81424]), array([  52.46546,  131.24643, -205.81424])]",,"[2.20210e+04 1.37805e+05 1.69438e+05 4.00000e+00 4.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
310,,0,,"[9.06280e+04 2.63720e+04 1.63176e+05 1.00000e+01 1.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
311,,"[array([ -52.46546, -148.46127, -205.81424]), array([ -52.46546, -148.46127,  205.81424]), array([ -52.46546,  148.46127, -205.81424]), array([-52.46546, 148.46127, 205.81424]), array([  52.46546, -148.46127, -205.81424]), array([  52.46546, -148.46127,  205.81424]), array([  52.46546,  148.46127, -205.81424])]",,"[2.20210e+04 1.76326e+05 1.69438e+05 4.00000e+00 4.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
312,,"[array([ -33.99877, -238.76872,  -96.07809]), array([ -33.99877, -238.76872,   96.07809]), array([-33.99877, 238.76872, -96.07809]), array([-33.99877, 238.76872,  96.07809]), array([  33.99877, -238.76872,  -96.07809]), array([  33.99877, -238.76872,   96.07809]), array([ 33.99877, 238.76872, -96.07809])]",,"[1.38710e+04 1.14021e+05 5.53860e+04 6.00000e+00 1.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
313,,"[array([ -54.02685, -201.72692, -124.967  ]), array([ -54.02685, -201.72692,  124.967  ]), array([ -54.02685,  201.72692, -124.967  ]), array([-54.02685, 201.72692, 124.967  ]), array([  54.02685, -201.72692, -124.967  ]), array([  54.02685, -201.72692,  124.967  ]), array([  54.02685,  201.72692, -124.967  ])]",,"[2.91890e+04 1.62775e+05 1.24934e+05 5.00000e+00 2.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
314,,"[array([ -29.22328, -117.51418, -116.15722]), array([ -29.22328, -117.51418,  116.15722]), array([ -29.22328,  117.51418, -116.15722]), array([-29.22328, 117.51418, 116.15722]), array([  29.22328, -117.51418, -116.15722]), array([  29.22328, -117.51418,  116.15722]), array([  29.22328,  117.51418, -116.15722]), array([ 29.22328, 117.51418, 116.15722])]",,"[1.02480e+04 1.65715e+05 1.07940e+05 6.00000e+00 6.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
315,,"[array([ -66.68208, -137.54817, -142.58506]), array([ -66.68208, -137.54817,  142.58506]), array([ -66.68208,  137.54817, -142.58506]), array([-66.68208, 137.54817, 142.58506]), array([  66.68208, -137.54817, -142.58506]), array([  66.68208, -137.54817,  142.58506]), array([  66.68208,  137.54817, -142.58506]), array([ 66.68208, 137.54817, 142.58506])]",,"[1.77860e+04 1.13517e+05 1.21983e+05 2.00000e+00 3.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
316,,"[array([-86.90416, -83.42661, -25.14955]), array([-86.90416, -83.42661,  25.14955]), array([-86.90416,  83.42661, -25.14955]), array([-86.90416,  83.42661,  25.14955]), array([ 86.90416, -83.42661, -25.14955]), array([ 86.90416, -83.42661,  25.14955]), array([ 86.90416,  83.42661, -25.14955]), array([86.90416, 83.42661, 25.14955])]",,"[9.0628e+04 2.7840e+04 2.5300e+03 6.0000e+00 2.0000e+00 2.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
317,,"[array([-174.43958,  -92.8637 ,  -70.28513]), array([-174.43958,  -92.8637 ,   70.28513]), array([-174.43958,   92.8637 ,  -70.28513]), array([-174.43958,   92.8637 ,   70.28513]), array([174.43958, -92.8637 , -70.28513]), array([174.43958, -92.8637 ,  70.28513]), array([174.43958,  92.8637 , -70.28513])]",,"[1.82575e+05 1.03484e+05 1.97600e+04 3.00000e+00 6.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
318,,"[array([-120.67864,  -63.10309, -168.59864]), array([-120.67864,  -63.10309,  168.59864]), array([-120.67864,   63.10309, -168.59864]), array([-120.67864,   63.10309,  168.59864]), array([ 120.67864,  -63.10309, -168.59864]), array([120.67864, -63.10309, 168.59864]), array([ 120.67864,   63.10309, -168.59864])]",,"[1.7476e+05 1.5928e+04 5.6851e+04 6.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
319,,"[array([ -69.74836, -201.72692, -124.967  ]), array([ -69.74836, -201.72692,  124.967  ]), array([ -69.74836,  201.72692, -124.967  ]), array([-69.74836, 201.72692, 124.967  ]), array([  69.74836, -201.72692, -124.967  ]), array([  69.74836, -201.72692,  124.967  ]), array([  69.74836,  201.72692, -124.967  ])]",,"[2.91890e+04 1.62775e+05 1.24934e+05 3.00000e+00 2.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
320,,"[array([ -66.68208, -168.46142, -142.58506]), array([ -66.68208, -168.46142,  142.58506]), array([ -66.68208,  168.46142, -142.58506]), array([-66.68208, 168.46142, 142.58506]), array([  66.68208, -168.46142, -142.58506]), array([  66.68208, -168.46142,  142.58506]), array([  66.68208,  168.46142, -142.58506])]",,"[1.77860e+04 1.13517e+05 1.21983e+05 2.00000e+00 2.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
321,,"[array([ -42.45821, -170.67415,  -98.14173]), array([ -42.45821, -170.67415,   98.14173]), array([-42.45821, 170.67415, -98.14173]), array([-42.45821, 170.67415,  98.14173]), array([  42.45821, -170.67415,  -98.14173]), array([  42.45821, -170.67415,   98.14173]), array([ 42.45821, 170.67415, -98.14173])]",,"[1.80270e+04 1.74778e+05 9.63180e+04 5.00000e+00 3.00000e+00 5.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
322,,"[array([-219.20538, -117.92794,  -38.93071]), array([-219.20538, -117.92794,   38.93071]), array([-219.20538,  117.92794,  -38.93071]), array([-219.20538,  117.92794,   38.93071]), array([ 219.20538, -117.92794,  -38.93071]), array([ 219.20538, -117.92794,   38.93071]), array([219.20538, 117.92794, -38.93071])]",,"[9.6102e+04 5.5628e+04 1.5156e+04 1.0000e+00 2.0000e+00 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
323,,"[array([-211.52068, -120.19879,  -53.63418]), array([-211.52068, -120.19879,   53.63418]), array([-211.52068,  120.19879,  -53.63418]), array([-211.52068,  120.19879,   53.63418]), array([ 211.52068, -120.19879,  -53.63418]), array([ 211.52068, -120.19879,   53.63418]), array([211.52068, 120.19879, -53.63418])]",,"[8.9482e+04 5.7791e+04 2.3013e+04 1.0000e+00 2.0000e+00 4.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
324,,"[array([-130.20829, -118.19581,  -59.80176]), array([-130.20829, -118.19581,   59.80176]), array([-130.20829,  118.19581,  -59.80176]), array([-130.20829,  118.19581,   59.80176]), array([ 130.20829, -118.19581,  -59.80176]), array([ 130.20829, -118.19581,   59.80176]), array([130.20829, 118.19581, -59.80176])]",,"[1.69542e+05 1.11762e+05 1.43050e+04 5.00000e+00 4.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
325,,"[array([-216.9614 , -192.74919,  -79.10436]), array([-216.9614 , -192.74919,   79.10436]), array([-216.9614 ,  192.74919,  -79.10436]), array([-216.9614 ,  192.74919,   79.10436]), array([ 216.9614 , -192.74919,  -79.10436]), array([ 216.9614 , -192.74919,   79.10436]), array([216.9614 , 192.74919, -79.10436]), array([216.9614 , 192.74919,  79.10436])]",,"[1.88289e+05 1.48609e+05 2.50300e+04 2.00000e+00 2.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
326,,"[array([ -53.35143, -116.80368, -268.59821]), array([ -53.35143, -116.80368,  268.59821]), array([ -53.35143,  116.80368, -268.59821]), array([-53.35143, 116.80368, 268.59821]), array([  53.35143, -116.80368, -268.59821]), array([  53.35143, -116.80368,  268.59821]), array([  53.35143,  116.80368, -268.59821])]",,"[2.27710e+04 1.36431e+05 1.44290e+05 4.00000e+00 5.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
327,,0,,"[1.82377e+05 3.83300e+04 1.19157e+05 5.00000e+00 0.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
328,,"[array([ -73.96621, -128.74264, -146.65606]), array([ -73.96621, -128.74264,  146.65606]), array([ -73.96621,  128.74264, -146.65606]), array([-73.96621, 128.74264, 146.65606]), array([  73.96621, -128.74264, -146.65606]), array([  73.96621, -128.74264,  146.65606]), array([  73.96621,  128.74264, -146.65606]), array([ 73.96621, 128.74264, 146.65606])]",,"[2.18840e+04 1.98896e+05 1.72064e+05 2.00000e+00 6.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
329,,"[array([-141.63274,  -95.17248,  -32.41399]), array([-141.63274,  -95.17248,   32.41399]), array([-141.63274,   95.17248,  -32.41399]), array([-141.63274,   95.17248,   32.41399]), array([141.63274, -95.17248, -32.41399]), array([141.63274, -95.17248,  32.41399]), array([141.63274,  95.17248, -32.41399])]",,"[1.20359e+05 9.05780e+04 1.26080e+04 3.00000e+00 5.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
330,,"[array([ -42.45821, -170.67415, -109.72579]), array([ -42.45821, -170.67415,  109.72579]), array([ -42.45821,  170.67415, -109.72579]), array([-42.45821, 170.67415, 109.72579]), array([  42.45821, -170.67415, -109.72579]), array([  42.45821, -170.67415,  109.72579]), array([  42.45821,  170.67415, -109.72579])]",,"[1.80270e+04 1.74778e+05 9.63180e+04 5.00000e+00 3.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
331,,"[array([-212.50882, -130.24784, -162.77131]), array([-212.50882, -130.24784,  162.77131]), array([-212.50882,  130.24784, -162.77131]), array([-212.50882,  130.24784,  162.77131]), array([ 212.50882, -130.24784, -162.77131]), array([ 212.50882, -130.24784,  162.77131]), array([ 212.50882,  130.24784, -162.77131])]",,"[9.03200e+04 6.78580e+04 1.58967e+05 1.00000e+00 2.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
332,,"[array([ -62.32776, -208.40825, -125.9216 ]), array([ -62.32776, -208.40825,  125.9216 ]), array([ -62.32776,  208.40825, -125.9216 ]), array([-62.32776, 208.40825, 125.9216 ]), array([  62.32776, -208.40825, -125.9216 ]), array([  62.32776, -208.40825,  125.9216 ]), array([  62.32776,  208.40825, -125.9216 ])]",,"[4.6617e+04 8.6868e+04 6.3425e+04 6.0000e+00 1.0000e+00 2.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
333,,"[array([ -50.01562,  -63.10309, -168.59864]), array([-50.01562, -63.10309, 168.59864]), array([ -50.01562,   63.10309, -168.59864]), array([-50.01562,  63.10309, 168.59864]), array([  50.01562,  -63.10309, -168.59864]), array([ 50.01562, -63.10309, 168.59864]), array([  50.01562,   63.10309, -168.59864])]",,"[4.0025e+04 1.5928e+04 5.6851e+04 8.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
334,,0,,"[5.53050e+04 1.62572e+05 8.50210e+04 1.00000e+00 0.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
335,,"[array([-91.61787, -95.17248, -32.41399]), array([-91.61787, -95.17248,  32.41399]), array([-91.61787,  95.17248, -32.41399]), array([-91.61787,  95.17248,  32.41399]), array([ 91.61787, -95.17248, -32.41399]), array([ 91.61787, -95.17248,  32.41399]), array([ 91.61787,  95.17248, -32.41399])]",,"[5.0363e+04 9.0578e+04 1.2608e+04 3.0000e+00 5.0000e+00 6.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
336,,"[array([-278.44479, -139.9875 , -106.61379]), array([-278.44479, -139.9875 ,  106.61379]), array([-278.44479,  139.9875 , -106.61379]), array([-278.44479,  139.9875 ,  106.61379]), array([ 278.44479, -139.9875 , -106.61379]), array([ 278.44479, -139.9875 ,  106.61379]), array([ 278.44479,  139.9875 , -106.61379])]",,"[1.55063e+05 7.83860e+04 2.27330e+04 1.00000e+00 2.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
